user_id,signup_date,acquisition_channel,country,sessions_count,actions_count,is_activated,days_to_activate,activation_date,is_converted,days_to_convert,subscription_date,plan_type,revenue,is_churned,churn_date
1364,2025-02-08 14:40:07,Organic,UK,7,42.0,1,3.0,2025-02-11 14:40:07,0,,,,0,1,1743777607000000000
1365,2025-03-23 06:31:02,Organic,India,5,30.0,1,2.0,2025-03-25 06:31:02,0,,,,0,0,
1366,2025-02-14 07:59:35,Organic,USA,5,22.5,1,3.0,2025-02-17 07:59:35,0,,,,0,1,1744099175000000000
1367,2025-03-03 03:23:11,Ads,India,9,40.5,1,3.0,2025-03-06 03:23:11,1,6.0,2025-03-09 03:23:11,Basic,50,1,1746069791000000000
1368,2025-03-28 14:37:38,Organic,USA,4,24.0,1,1.0,2025-03-29 14:37:38,1,7.0,2025-04-04 14:37:38,Pro,120,1,1744468658000000000
1369,2025-02-22 10:16:28,Organic,India,1,2.0,0,,,0,,,,0,0,
1370,2025-01-30 15:47:49,Referral,India,5,22.5,1,2.0,2025-02-01 15:47:49,0,,,,0,1,1740066469000000000
1371,2025-02-05 17:16:16,Organic,India,5,30.0,1,1.0,2025-02-06 17:16:16,0,,,,0,1,1740762976000000000
1372,2025-03-17 08:13:10,Organic,India,5,30.0,1,3.0,2025-03-20 08:13:10,1,7.0,2025-03-24 08:13:10,Basic,50,0,
1373,2025-03-03 20:57:34,Organic,USA,7,42.0,1,2.0,2025-03-05 20:57:34,0,,,,0,1,1746046654000000000
1374,2025-02-08 03:22:54,Ads,USA,8,24.0,1,3.0,2025-02-11 03:22:54,0,,,,0,1,1742181774000000000
1375,2025-03-07 08:08:00,Ads,India,7,31.5,1,1.0,2025-03-08 08:08:00,0,,,,0,1,1745827680000000000
1376,2025-03-28 16:36:40,Organic,UK,9,40.5,1,1.0,2025-03-29 16:36:40,0,,,,0,0,
1377,2025-02-26 12:34:40,Ads,USA,4,16.0,0,,,0,,,,0,1,1743165280000000000
1378,2025-02-12 14:34:22,Ads,USA,6,18.0,1,3.0,2025-02-15 14:34:22,0,,,,0,1,1741012462000000000
1379,2025-02-23 14:57:58,Referral,Canada,7,42.0,1,2.0,2025-02-25 14:57:58,0,,,,0,0,
1380,2025-01-31 04:44:49,Referral,India,4,18.0,1,2.0,2025-02-02 04:44:49,0,,,,0,1,1739940289000000000
1381,2025-01-30 00:52:29,Referral,India,7,21.0,1,1.0,2025-01-31 00:52:29,0,,,,0,1,1741999949000000000
1382,2025-01-11 13:57:08,Ads,USA,5,30.0,1,3.0,2025-01-14 13:57:08,0,,,,0,0,
1383,2025-01-12 00:59:19,Organic,Germany,5,22.5,1,3.0,2025-01-15 00:59:19,0,,,,0,1,1740013159000000000
1384,2025-01-26 08:10:15,Organic,USA,3,13.5,1,1.0,2025-01-27 08:10:15,0,,,,0,0,
1385,2025-03-01 05:03:46,Organic,Canada,5,22.5,1,3.0,2025-03-04 05:03:46,0,,,,0,0,
1386,2025-03-24 16:49:54,Ads,UK,4,12.0,1,3.0,2025-03-27 16:49:54,0,,,,0,1,1746809394000000000
1387,2025-01-19 20:09:41,Referral,USA,1,3.0,1,3.0,2025-01-22 20:09:41,0,,,,0,0,
1388,2025-02-08 23:58:58,Ads,USA,8,24.0,0,,,0,,,,0,1,1740873538000000000
1389,2025-02-07 12:39:34,Organic,USA,8,36.0,1,3.0,2025-02-10 12:39:34,0,,,,0,0,
1390,2025-01-04 23:54:26,Ads,USA,3,9.0,1,2.0,2025-01-06 23:54:26,1,5.0,2025-01-09 23:54:26,Pro,120,0,
1391,2025-02-15 19:04:39,Referral,USA,4,16.0,0,,,0,,,,0,0,
1392,2025-01-18 19:23:21,Ads,UK,6,36.0,1,1.0,2025-01-19 19:23:21,0,,,,0,1,1739906601000000000
1393,2025-01-30 20:04:15,Referral,USA,5,30.0,1,1.0,2025-01-31 20:04:15,1,11.0,2025-02-10 20:04:15,Basic,50,0,
1394,2025-02-05 13:11:15,Referral,India,5,22.5,1,2.0,2025-02-07 13:11:15,0,,,,0,1,1740143475000000000
1395,2025-02-22 12:22:38,Referral,UK,6,18.0,0,,,1,8.0,2025-03-02 12:22:38,Pro,120,0,
1396,2025-03-25 07:31:58,Ads,UK,3,9.0,1,3.0,2025-03-28 07:31:58,0,,,,0,1,1745047918000000000
1397,2025-02-16 08:04:44,Ads,Germany,9,27.0,0,,,0,,,,0,1,1743753884000000000
1398,2025-03-05 18:40:32,Organic,USA,5,30.0,1,3.0,2025-03-08 18:40:32,0,,,,0,0,
1399,2025-01-13 19:45:55,Organic,India,5,15.0,0,,,0,,,,0,1,1740080755000000000
1400,2025-03-02 23:18:53,Ads,India,3,12.0,0,,,0,,,,0,1,1743549533000000000
1401,2025-03-07 08:12:22,Organic,UK,2,4.0,0,,,0,,,,0,0,
1402,2025-02-14 00:06:50,Referral,India,2,6.0,1,2.0,2025-02-16 00:06:50,0,,,,0,1,1744157210000000000
1403,2025-03-15 23:02:59,Organic,Germany,7,21.0,1,1.0,2025-03-16 23:02:59,0,,,,0,1,1746745379000000000
1404,2025-03-21 11:31:40,Referral,India,5,15.0,1,3.0,2025-03-24 11:31:40,0,,,,0,0,
1405,2025-03-05 20:10:13,Organic,Canada,9,27.0,1,3.0,2025-03-08 20:10:13,1,7.0,2025-03-12 20:10:13,Pro,120,0,
1406,2025-01-23 08:52:08,Organic,UK,3,9.0,0,,,0,,,,0,1,1739263928000000000
1407,2025-02-28 10:03:12,Referral,Canada,7,42.0,1,3.0,2025-03-03 10:03:12,0,,,,0,0,
1408,2025-01-22 23:38:12,Organic,India,7,42.0,1,3.0,2025-01-25 23:38:12,0,,,,0,1,1738885092000000000
1409,2025-03-03 01:17:14,Organic,USA,6,24.0,0,,,0,,,,0,1,1743556634000000000
1410,2025-03-29 10:19:34,Organic,India,5,22.5,1,3.0,2025-04-01 10:19:34,0,,,,0,1,1746613174000000000
1411,2025-01-28 08:00:32,Ads,India,9,54.0,1,2.0,2025-01-30 08:00:32,0,,,,0,1,1741420832000000000
1412,2025-01-17 08:53:17,Organic,India,5,20.0,0,,,0,,,,0,0,
1413,2025-03-12 13:38:11,Ads,UK,5,22.5,1,2.0,2025-03-14 13:38:11,0,,,,0,1,1744551491000000000
1414,2025-03-18 01:43:49,Ads,India,3,18.0,1,3.0,2025-03-21 01:43:49,0,,,,0,1,1745804629000000000
1415,2025-02-28 07:58:57,Ads,Germany,5,22.5,1,1.0,2025-03-01 07:58:57,1,11.0,2025-03-11 07:58:57,Pro,120,0,
1416,2025-02-06 18:46:33,Ads,India,4,16.0,0,,,0,,,,0,1,1743360393000000000
1417,2025-03-29 18:29:14,Ads,India,5,15.0,1,2.0,2025-03-31 18:29:14,0,,,,0,1,1746296954000000000
1418,2025-02-06 05:46:49,Organic,India,2,4.0,0,,,0,,,,0,0,
1419,2025-01-15 03:52:00,Referral,UK,6,18.0,0,,,0,,,,0,1,1740714720000000000
1420,2025-03-09 06:49:25,Organic,India,4,12.0,0,,,0,,,,0,1,1743403765000000000
1421,2025-02-16 23:11:33,Ads,Canada,2,9.0,1,1.0,2025-02-17 23:11:33,0,,,,0,1,1743376293000000000
1422,2025-03-07 20:54:36,Organic,USA,4,18.0,1,1.0,2025-03-08 20:54:36,0,,,,0,0,
1423,2025-03-04 11:21:02,Referral,Germany,2,4.0,0,,,0,,,,0,0,
1424,2025-02-07 05:47:15,Organic,India,5,15.0,1,1.0,2025-02-08 05:47:15,0,,,,0,0,
1425,2025-01-27 14:55:19,Organic,USA,4,12.0,1,1.0,2025-01-28 14:55:19,1,13.0,2025-02-09 14:55:19,Basic,50,1,1740754519000000000
1426,2025-01-22 23:37:23,Ads,UK,3,9.0,0,,,0,,,,0,1,1739662643000000000
1427,2025-02-09 21:55:03,Ads,Canada,4,8.0,0,,,0,,,,0,1,1740866103000000000
1428,2025-01-17 15:55:58,Organic,USA,6,18.0,1,2.0,2025-01-19 15:55:58,0,,,,0,1,1742140558000000000
1429,2025-01-21 21:31:08,Ads,Canada,5,15.0,0,,,0,,,,0,1,1741901468000000000
1430,2025-02-09 16:12:55,Ads,India,4,12.0,0,,,0,,,,0,1,1742314375000000000
1431,2025-03-15 13:37:08,Referral,UK,4,24.0,1,3.0,2025-03-18 13:37:08,0,,,,0,0,
1432,2025-01-02 11:01:48,Ads,India,6,18.0,1,2.0,2025-01-04 11:01:48,0,,,,0,1,1740913308000000000
1433,2025-02-06 13:48:30,Organic,India,4,18.0,1,1.0,2025-02-07 13:48:30,1,8.0,2025-02-14 13:48:30,Pro,120,0,
1434,2025-02-07 09:13:39,Organic,India,4,8.0,0,,,0,,,,0,1,1742894019000000000
1435,2025-03-19 00:33:15,Referral,Canada,5,15.0,1,2.0,2025-03-21 00:33:15,0,,,,0,0,
1436,2025-01-20 18:21:32,Referral,Germany,8,24.0,1,1.0,2025-01-21 18:21:32,0,,,,0,1,1741803692000000000
1437,2025-03-05 22:53:53,Organic,India,5,10.0,0,,,0,,,,0,0,
1438,2025-01-25 01:49:14,Organic,Canada,7,21.0,0,,,0,,,,0,1,1741139354000000000
1439,2025-01-26 23:31:42,Ads,USA,8,48.0,1,3.0,2025-01-29 23:31:42,0,,,,0,1,1742167902000000000
1440,2025-02-09 02:16:18,Organic,UK,4,12.0,1,2.0,2025-02-11 02:16:18,0,,,,0,1,1742177778000000000
1441,2025-01-30 06:47:14,Organic,India,3,18.0,1,3.0,2025-02-02 06:47:14,0,,,,0,0,
1442,2025-02-22 10:55:31,Organic,USA,3,9.0,1,3.0,2025-02-25 10:55:31,0,,,,0,1,1744455331000000000
1443,2025-03-26 22:41:39,Organic,India,5,30.0,1,1.0,2025-03-27 22:41:39,0,,,,0,0,
1444,2025-03-08 09:06:33,Organic,India,2,9.0,1,3.0,2025-03-11 09:06:33,0,,,,0,1,1742720793000000000
1445,2025-03-10 06:11:38,Ads,USA,6,18.0,1,3.0,2025-03-13 06:11:38,0,,,,0,1,1745561498000000000
1446,2025-02-01 03:59:15,Organic,Canada,7,21.0,1,1.0,2025-02-02 03:59:15,1,13.0,2025-02-14 03:59:15,Pro,120,0,
1447,2025-01-05 11:52:29,Organic,USA,7,42.0,1,3.0,2025-01-08 11:52:29,0,,,,0,1,1740052349000000000
1448,2025-01-13 07:12:09,Organic,Germany,2,9.0,1,3.0,2025-01-16 07:12:09,1,6.0,2025-01-19 07:12:09,Pro,120,0,
1449,2025-02-06 03:47:51,Organic,Canada,5,15.0,1,2.0,2025-02-08 03:47:51,0,,,,0,0,
1450,2025-03-09 15:11:33,Organic,India,6,24.0,0,,,0,,,,0,1,1745939493000000000
1451,2025-02-09 04:41:41,Organic,India,5,22.5,1,3.0,2025-02-12 04:41:41,0,,,,0,0,
1452,2025-01-23 21:44:39,Ads,UK,3,13.5,1,3.0,2025-01-26 21:44:39,0,,,,0,1,1740174279000000000
1453,2025-03-27 14:15:50,Organic,Germany,4,16.0,0,,,0,,,,0,1,1747577750000000000
1454,2025-02-23 02:32:14,Organic,Germany,4,18.0,1,3.0,2025-02-26 02:32:14,0,,,,0,1,1741746734000000000
1455,2025-02-10 18:35:05,Organic,UK,3,9.0,1,1.0,2025-02-11 18:35:05,1,5.0,2025-02-15 18:35:05,Basic,50,0,
1456,2025-01-01 21:07:57,Ads,USA,7,31.5,1,3.0,2025-01-04 21:07:57,0,,,,0,1,1740085677000000000
1457,2025-03-24 23:12:42,Referral,UK,5,15.0,0,,,0,,,,0,1,1744240362000000000
1458,2025-02-20 02:10:19,Organic,India,7,14.0,0,,,0,,,,0,0,
1459,2025-03-26 07:35:53,Referral,India,5,15.0,1,3.0,2025-03-29 07:35:53,1,7.0,2025-04-02 07:35:53,Basic,50,1,1747899353000000000
1460,2025-01-15 12:46:04,Organic,UK,2,9.0,1,3.0,2025-01-18 12:46:04,1,13.0,2025-01-28 12:46:04,Basic,50,0,
1461,2025-01-23 02:05:27,Referral,Canada,4,24.0,1,1.0,2025-01-24 02:05:27,0,,,,0,1,1739930727000000000
1462,2025-01-02 10:58:05,Organic,Germany,4,12.0,1,1.0,2025-01-03 10:58:05,1,8.0,2025-01-10 10:58:05,Basic,50,0,
1463,2025-02-28 22:01:53,Ads,India,2,4.0,0,,,0,,,,0,1,1743372113000000000
1464,2025-01-07 06:27:36,Ads,UK,6,36.0,1,2.0,2025-01-09 06:27:36,0,,,,0,0,
1465,2025-01-08 18:18:08,Organic,Canada,4,12.0,1,2.0,2025-01-10 18:18:08,1,10.0,2025-01-18 18:18:08,Basic,50,1,1738347488000000000
1466,2025-01-27 10:46:06,Referral,USA,6,36.0,1,3.0,2025-01-30 10:46:06,0,,,,0,1,1742208366000000000
1467,2025-03-15 21:06:47,Ads,India,4,12.0,1,3.0,2025-03-18 21:06:47,0,,,,0,0,
1468,2025-02-21 05:01:47,Organic,USA,2,9.0,1,2.0,2025-02-23 05:01:47,0,,,,0,1,1743656507000000000
1469,2025-02-27 23:07:22,Organic,USA,4,18.0,1,2.0,2025-03-01 23:07:22,0,,,,0,1,1745276842000000000
1470,2025-01-24 17:52:11,Organic,USA,1,4.0,0,,,0,,,,0,0,
1471,2025-02-02 07:40:27,Referral,USA,9,40.5,1,2.0,2025-02-04 07:40:27,0,,,,0,0,
1472,2025-02-03 19:20:03,Ads,Canada,2,12.0,1,3.0,2025-02-06 19:20:03,1,10.0,2025-02-13 19:20:03,Basic,50,1,1741634403000000000
1473,2025-02-08 20:41:19,Organic,India,5,22.5,1,1.0,2025-02-09 20:41:19,1,7.0,2025-02-15 20:41:19,Pro,120,1,1742589679000000000
1474,2025-03-08 12:40:35,Ads,India,6,36.0,1,3.0,2025-03-11 12:40:35,0,,,,0,1,1744029635000000000
1475,2025-02-20 19:27:00,Referral,USA,5,30.0,1,1.0,2025-02-21 19:27:00,0,,,,0,0,
1476,2025-02-01 00:55:19,Ads,India,4,18.0,1,1.0,2025-02-02 00:55:19,0,,,,0,0,
1477,2025-03-18 11:10:28,Ads,Germany,3,9.0,1,2.0,2025-03-20 11:10:28,1,7.0,2025-03-25 11:10:28,Basic,50,0,
1478,2025-01-11 07:24:55,Ads,India,7,14.0,0,,,0,,,,0,1,1741418695000000000
1479,2025-02-18 13:07:10,Organic,USA,2,12.0,1,1.0,2025-02-19 13:07:10,0,,,,0,1,1744204030000000000
1480,2025-01-10 16:59:21,Organic,Canada,0,0.0,0,,,0,,,,0,0,
1481,2025-03-27 06:34:24,Referral,India,5,22.5,1,2.0,2025-03-29 06:34:24,1,8.0,2025-04-04 06:34:24,Basic,50,1,1744785264000000000
1482,2025-01-06 18:58:35,Organic,Canada,4,18.0,1,3.0,2025-01-09 18:58:35,0,,,,0,1,1740769115000000000
1483,2025-03-11 00:32:30,Referral,USA,3,13.5,1,2.0,2025-03-13 00:32:30,0,,,,0,1,1745713950000000000
1484,2025-03-03 22:53:45,Organic,India,3,18.0,1,2.0,2025-03-05 22:53:45,1,13.0,2025-03-16 22:53:45,Basic,50,0,
1485,2025-01-28 22:41:12,Organic,Germany,7,31.5,1,1.0,2025-01-29 22:41:12,0,,,,0,0,
1486,2025-01-16 00:57:25,Referral,India,6,18.0,0,,,0,,,,0,0,
1487,2025-02-27 03:02:10,Ads,USA,5,22.5,1,1.0,2025-02-28 03:02:10,1,6.0,2025-03-05 03:02:10,Pro,120,1,1744340530000000000
1488,2025-01-06 18:31:56,Organic,India,4,24.0,1,1.0,2025-01-07 18:31:56,0,,,,0,1,1738953116000000000
1489,2025-02-06 08:31:09,Ads,India,4,24.0,1,3.0,2025-02-09 08:31:09,0,,,,0,1,1741249869000000000
1490,2025-02-08 10:32:07,Ads,Canada,6,27.0,1,2.0,2025-02-10 10:32:07,0,,,,0,1,1741084327000000000
1491,2025-01-30 14:54:32,Ads,UK,6,36.0,1,2.0,2025-02-01 14:54:32,0,,,,0,1,1743087272000000000
1492,2025-03-28 12:21:41,Organic,India,3,6.0,0,,,0,,,,0,1,1745756501000000000
1493,2025-01-27 08:15:06,Referral,USA,3,18.0,1,2.0,2025-01-29 08:15:06,0,,,,0,0,
1494,2025-03-22 13:28:54,Referral,UK,3,13.5,1,3.0,2025-03-25 13:28:54,1,8.0,2025-03-30 13:28:54,Pro,120,0,
1495,2025-03-27 08:29:52,Organic,Canada,1,4.5,1,2.0,2025-03-29 08:29:52,0,,,,0,0,
1496,2025-03-18 02:35:16,Referral,USA,6,36.0,1,2.0,2025-03-20 02:35:16,0,,,,0,0,
1497,2025-01-24 04:12:04,Referral,Canada,5,22.5,1,1.0,2025-01-25 04:12:04,0,,,,0,1,1742271124000000000
1498,2025-03-14 11:28:25,Ads,USA,6,18.0,1,3.0,2025-03-17 11:28:25,0,,,,0,0,
1499,2025-02-20 01:57:01,Ads,UK,3,13.5,1,2.0,2025-02-22 01:57:01,1,14.0,2025-03-06 01:57:01,Pro,120,0,
1500,2025-02-08 11:25:23,Organic,Germany,4,24.0,1,2.0,2025-02-10 11:25:23,1,14.0,2025-02-22 11:25:23,Pro,120,0,
1501,2025-03-22 07:43:49,Organic,India,6,36.0,1,3.0,2025-03-25 07:43:49,0,,,,0,0,
1502,2025-03-19 05:08:38,Ads,India,8,48.0,1,1.0,2025-03-20 05:08:38,0,,,,0,1,1746076118000000000
1503,2025-02-15 17:36:56,Referral,India,5,30.0,1,2.0,2025-02-17 17:36:56,0,,,,0,0,
1504,2025-01-06 17:23:12,Ads,India,1,4.5,1,2.0,2025-01-08 17:23:12,0,,,,0,0,
1505,2025-02-07 13:38:06,Ads,India,4,24.0,1,2.0,2025-02-09 13:38:06,0,,,,0,1,1743082686000000000
1506,2025-02-14 14:37:41,Organic,UK,5,30.0,1,1.0,2025-02-15 14:37:41,0,,,,0,0,
1507,2025-03-04 15:09:42,Organic,USA,5,10.0,0,,,0,,,,0,1,1746025782000000000
1508,2025-02-11 09:57:06,Organic,India,4,18.0,1,3.0,2025-02-14 09:57:06,0,,,,0,0,
1509,2025-03-13 04:03:51,Organic,India,5,10.0,0,,,0,,,,0,0,
1510,2025-01-24 11:44:14,Ads,India,10,45.0,1,1.0,2025-01-25 11:44:14,0,,,,0,1,1740483854000000000
1511,2025-01-29 02:19:00,Organic,USA,3,18.0,1,2.0,2025-01-31 02:19:00,0,,,,0,1,1742609940000000000
1512,2025-01-20 20:33:50,Ads,USA,4,18.0,1,3.0,2025-01-23 20:33:50,0,,,,0,1,1742070830000000000
1513,2025-01-04 16:26:48,Organic,India,10,60.0,1,3.0,2025-01-07 16:26:48,0,,,,0,0,
1514,2025-01-06 10:04:36,Ads,Germany,2,8.0,0,,,0,,,,0,1,1740650676000000000
1515,2025-03-02 07:00:24,Ads,USA,3,6.0,0,,,0,,,,0,1,1744614024000000000
1516,2025-01-25 22:31:37,Organic,Germany,3,13.5,1,1.0,2025-01-26 22:31:37,0,,,,0,1,1742337097000000000
1517,2025-01-06 22:03:31,Organic,India,6,27.0,1,3.0,2025-01-09 22:03:31,0,,,,0,0,
1518,2025-02-03 19:53:28,Organic,UK,3,12.0,0,,,0,,,,0,0,
1519,2025-02-06 01:52:52,Referral,USA,5,10.0,0,,,0,,,,0,1,1741485172000000000
1520,2025-01-11 05:39:37,Organic,Canada,11,33.0,1,2.0,2025-01-13 05:39:37,0,,,,0,1,1738733977000000000
1521,2025-03-14 23:18:00,Ads,USA,6,36.0,1,2.0,2025-03-16 23:18:00,0,,,,0,0,
1522,2025-02-19 00:24:02,Referral,Germany,1,3.0,1,1.0,2025-02-20 00:24:02,1,10.0,2025-03-01 00:24:02,Basic,50,0,
1523,2025-03-25 17:28:30,Ads,USA,7,21.0,1,3.0,2025-03-28 17:28:30,0,,,,0,1,1745170110000000000
1524,2025-01-22 23:25:39,Organic,UK,3,6.0,0,,,0,,,,0,1,1739057139000000000
1525,2025-01-15 05:28:56,Referral,Canada,3,12.0,0,,,0,,,,0,1,1741930136000000000
1526,2025-01-12 18:37:13,Organic,UK,4,12.0,1,2.0,2025-01-14 18:37:13,1,12.0,2025-01-24 18:37:13,Basic,50,0,
1527,2025-02-23 22:43:49,Organic,USA,5,30.0,1,3.0,2025-02-26 22:43:49,0,,,,0,0,
1528,2025-02-01 22:58:09,Referral,India,5,30.0,1,2.0,2025-02-03 22:58:09,0,,,,0,1,1741647489000000000
1529,2025-02-12 13:41:26,Ads,Canada,6,36.0,1,2.0,2025-02-14 13:41:26,0,,,,0,1,1741873286000000000
1530,2025-03-04 03:24:01,Organic,USA,7,31.5,1,1.0,2025-03-05 03:24:01,0,,,,0,1,1745205841000000000
1531,2025-01-19 07:18:50,Organic,USA,4,24.0,1,3.0,2025-01-22 07:18:50,0,,,,0,1,1740727130000000000
1532,2025-02-28 07:34:57,Organic,India,8,36.0,1,1.0,2025-03-01 07:34:57,0,,,,0,1,1744875297000000000
1533,2025-01-25 03:47:38,Ads,USA,8,24.0,0,,,0,,,,0,1,1740455258000000000
1534,2025-02-22 00:00:16,Organic,UK,8,36.0,1,2.0,2025-02-24 00:00:16,0,,,,0,1,1741996816000000000
1535,2025-02-26 05:00:47,Referral,USA,1,6.0,1,1.0,2025-02-27 05:00:47,1,10.0,2025-03-08 05:00:47,Pro,120,0,
1536,2025-03-21 08:54:18,Referral,USA,6,18.0,1,3.0,2025-03-24 08:54:18,0,,,,0,0,
1537,2025-03-05 00:20:59,Referral,India,7,31.5,1,1.0,2025-03-06 00:20:59,0,,,,0,0,
1538,2025-02-01 19:39:38,Organic,India,0,0.0,0,,,0,,,,0,0,
1539,2025-01-12 12:48:50,Ads,UK,8,24.0,1,1.0,2025-01-13 12:48:50,0,,,,0,1,1740660530000000000
1540,2025-01-09 22:14:13,Referral,India,4,12.0,0,,,0,,,,0,1,1740694453000000000
1541,2025-01-31 02:40:23,Referral,USA,6,27.0,1,2.0,2025-02-02 02:40:23,0,,,,0,0,
1542,2025-03-14 13:56:40,Organic,USA,4,18.0,1,3.0,2025-03-17 13:56:40,0,,,,0,0,
1543,2025-01-16 22:50:46,Organic,Germany,7,42.0,1,2.0,2025-01-18 22:50:46,0,,,,0,1,1739832646000000000
1544,2025-03-14 02:53:39,Organic,India,11,49.5,1,1.0,2025-03-15 02:53:39,0,,,,0,1,1746413619000000000
1545,2025-02-17 13:23:17,Ads,India,8,24.0,1,2.0,2025-02-19 13:23:17,1,13.0,2025-03-02 13:23:17,Basic,50,0,
1546,2025-02-03 14:32:20,Ads,USA,10,30.0,1,1.0,2025-02-04 14:32:20,1,12.0,2025-02-15 14:32:20,Pro,120,0,
1547,2025-02-08 22:38:15,Referral,USA,4,12.0,0,,,0,,,,0,1,1742251095000000000
1548,2025-02-16 01:06:40,Organic,India,4,24.0,1,1.0,2025-02-17 01:06:40,0,,,,0,1,1743815200000000000
1549,2025-02-22 23:30:56,Organic,Canada,5,22.5,1,2.0,2025-02-24 23:30:56,0,,,,0,1,1741563056000000000
1550,2025-03-01 14:15:56,Organic,USA,7,21.0,1,2.0,2025-03-03 14:15:56,0,,,,0,1,1742739356000000000
1551,2025-01-26 08:43:42,Organic,India,3,6.0,0,,,0,,,,0,1,1739781822000000000
1552,2025-01-13 02:24:42,Organic,India,6,12.0,0,,,0,,,,0,0,
1553,2025-03-11 20:07:49,Ads,Canada,5,30.0,1,3.0,2025-03-14 20:07:49,0,,,,0,1,1746389269000000000
1554,2025-03-08 23:17:45,Ads,India,5,22.5,1,2.0,2025-03-10 23:17:45,0,,,,0,1,1743290265000000000
1555,2025-03-10 09:17:15,Ads,India,4,18.0,1,1.0,2025-03-11 09:17:15,1,14.0,2025-03-24 09:17:15,Pro,120,1,1744190235000000000
1556,2025-03-28 15:49:05,Organic,India,3,18.0,1,1.0,2025-03-29 15:49:05,1,5.0,2025-04-02 15:49:05,Basic,50,0,
1557,2025-03-12 23:40:04,Organic,USA,5,22.5,1,2.0,2025-03-14 23:40:04,0,,,,0,1,1744501204000000000
1558,2025-03-16 15:43:44,Organic,Canada,7,21.0,0,,,0,,,,0,0,
1559,2025-01-15 23:48:22,Referral,India,3,6.0,0,,,1,10.0,2025-01-25 23:48:22,Pro,120,0,
1560,2025-02-16 07:50:40,Organic,India,3,13.5,1,1.0,2025-02-17 07:50:40,0,,,,0,0,
1561,2025-01-07 14:27:31,Referral,India,5,22.5,1,1.0,2025-01-08 14:27:31,0,,,,0,0,
1562,2025-01-01 05:30:16,Organic,USA,2,6.0,1,1.0,2025-01-02 05:30:16,0,,,,0,0,
1563,2025-01-12 04:42:24,Referral,India,5,22.5,1,3.0,2025-01-15 04:42:24,0,,,,0,0,
1564,2025-02-03 01:04:19,Referral,Canada,4,12.0,0,,,0,,,,0,1,1741309459000000000
1565,2025-01-28 22:02:29,Organic,India,2,6.0,0,,,0,,,,0,1,1740088949000000000
1566,2025-03-04 11:41:09,Ads,India,3,12.0,0,,,0,,,,0,0,
1567,2025-03-09 20:51:39,Organic,India,6,36.0,1,2.0,2025-03-11 20:51:39,0,,,,0,1,1743108699000000000
1568,2025-02-08 19:10:52,Referral,Canada,8,32.0,0,,,0,,,,0,1,1740337852000000000
1569,2025-02-13 04:53:59,Organic,UK,9,27.0,1,1.0,2025-02-14 04:53:59,0,,,,0,1,1741841639000000000
1570,2025-01-13 00:34:56,Organic,Germany,5,10.0,0,,,0,,,,0,0,
1571,2025-02-08 04:00:06,Ads,India,5,22.5,1,3.0,2025-02-11 04:00:06,0,,,,0,1,1743220806000000000
1572,2025-03-23 06:38:56,Referral,India,3,18.0,1,1.0,2025-03-24 06:38:56,0,,,,0,1,1747809536000000000
1573,2025-03-08 18:28:47,Organic,USA,6,18.0,1,3.0,2025-03-11 18:28:47,0,,,,0,1,1746037727000000000
1574,2025-02-03 07:36:44,Ads,USA,4,18.0,1,1.0,2025-02-04 07:36:44,0,,,,0,1,1740555404000000000
1575,2025-02-11 10:41:33,Organic,USA,4,12.0,0,,,0,,,,0,0,
1576,2025-02-20 02:10:58,Organic,India,5,10.0,0,,,0,,,,0,1,1743041458000000000
1577,2025-02-15 19:03:22,Ads,India,2,9.0,1,2.0,2025-02-17 19:03:22,0,,,,0,0,
1578,2025-02-17 10:02:31,Organic,India,6,36.0,1,3.0,2025-02-20 10:02:31,1,7.0,2025-02-24 10:02:31,Basic,50,0,
1579,2025-03-20 00:58:58,Organic,UK,3,13.5,1,3.0,2025-03-23 00:58:58,0,,,,0,0,
1580,2025-03-28 00:52:13,Referral,USA,7,21.0,1,3.0,2025-03-31 00:52:13,0,,,,0,1,1745715133000000000
1581,2025-01-04 01:23:43,Organic,Canada,2,12.0,1,3.0,2025-01-07 01:23:43,0,,,,0,1,1739928223000000000
1582,2025-03-13 07:58:21,Ads,India,8,48.0,1,2.0,2025-03-15 07:58:21,0,,,,0,1,1745827101000000000
1583,2025-03-03 08:55:56,Organic,Canada,7,42.0,1,1.0,2025-03-04 08:55:56,0,,,,0,1,1745225756000000000
1584,2025-03-11 06:24:44,Organic,USA,4,8.0,0,,,0,,,,0,0,
1585,2025-02-08 10:01:00,Organic,India,2,4.0,0,,,0,,,,0,0,
1586,2025-03-09 19:06:05,Ads,Germany,2,9.0,1,2.0,2025-03-11 19:06:05,1,8.0,2025-03-17 19:06:05,Basic,50,1,1744743965000000000
1587,2025-02-01 04:24:47,Ads,USA,10,30.0,0,,,0,,,,0,1,1741321487000000000
1588,2025-01-20 06:54:31,Organic,USA,5,22.5,1,3.0,2025-01-23 06:54:31,0,,,,0,0,
1589,2025-03-17 08:47:14,Organic,UK,5,15.0,0,,,0,,,,0,1,1746521234000000000
1590,2025-03-04 09:53:21,Referral,India,3,6.0,0,,,0,,,,0,1,1744970001000000000
1591,2025-02-23 11:37:36,Organic,UK,5,22.5,1,2.0,2025-02-25 11:37:36,0,,,,0,0,
1592,2025-01-07 19:26:05,Referral,Canada,5,10.0,0,,,0,,,,0,0,
